mandi_id,state,district,mandi,lat,lon,location_quality,dist_from_state_km
3611049241,Haryana,Karnal,"NEW GRAIN MARKET(MAIN), KARNAL APMC",29.7002045,76.9965974,approx,221.54925991422763
1179289288,Haryana,Karnal,NIGDU APMC,29.7002045,76.9965974,approx,221.54925991422763
3122363770,Haryana,Karnal,NILOKHERI APMC,29.7002045,76.9965974,approx,221.54925991422763
9105593282,Haryana,Karnal,NISSING APMC,29.7002045,76.9965974,approx,221.54925991422763
3078030190,Haryana,Karnal,TARORI APMC,29.7002045,76.9965974,approx,221.54925991422763
3962446229,Haryana,Kurukshetra,BABAIN APMC,28.689856,78.756224,approx,170.49231358348518
3473419502,Haryana,Kurukshetra,IAMAILABAD APMC,28.689856,78.756224,approx,170.49231358348518
9902590096,Haryana,Kurukshetra,LADWA APMC,29.61611,76.98056,approx,212.63978077477276
8677604814,Haryana,Kurukshetra,PEHOWA APMC,28.707509,78.408052,approx,146.72662255631514
6724844931,Haryana,Kurukshetra,PEHOWA(GUMTHALA GAHRU) APMC,28.689856,78.756224,approx,170.49231358348518
4917461340,Haryana,Kurukshetra,PIPLI APMC,28.707509,78.408052,approx,146.72662255631514
3870517718,Haryana,Kurukshetra,SHAHABAD APMC,29.61611,76.98056,approx,212.63978077477276
5875825741,Haryana,Kurukshetra,THANESAR APMC,29.61611,76.98056,approx,212.63978077477276
7383598295,Haryana,Mahendragarh-Narnaul,ATELI APMC,28.351909,76.144611,approx,140.14780292513038
4407836500,Haryana,Mahendragarh-Narnaul,KHANINA APMC,28.351909,76.144611,approx,140.14780292513038
464525555,Haryana,Mahendragarh-Narnaul,MOHINDERGARH APMC,28.351909,76.144611,approx,140.14780292513038
392793509,Haryana,Mahendragarh-Narnaul,NARNAUL APMC,28.351909,76.144611,approx,140.14780292513038
3710313989,Haryana,Mewat,FEROZPURZIRKHA(NAGINA) APMC,28.707509,78.408052,approx,146.72662255631514
230368046,Haryana,Mewat,HATHIN APMC,28.707509,78.408052,approx,146.72662255631514
4911053281,Haryana,Mewat,NUH APMC,28.689856,78.756224,approx,170.49231358348518
1104383322,Haryana,Mewat,PUNHANA APMC,29.24514,76.893957,exact,174.49219510568335
1636801351,Haryana,Palwal,PALWAL APMC,28.689856,78.756224,approx,170.49231358348518
4258645244,Haryana,Panchkula,BARWALA APMC,30.6937555,76.87082260486909,exact,332.5145423894709
3584421092,Haryana,Panchkula,PANCHKUL(KALKA) APMC,28.689856,78.756224,approx,170.49231358348518
8671884300,Haryana,Panchkula,RAIPUR RAI APMC,29.61611,76.98056,approx,212.63978077477276
1467240915,Haryana,Panipat,BAPAULI APMC,28.689856,78.756224,approx,170.49231358348518
4044271628,Haryana,Panipat,MADLAUDA APMC,28.689856,78.756224,approx,170.49231358348518
6721952945,Haryana,Panipat,PANIPAT APMC,29.61611,76.98056,approx,212.63978077477276
9460456939,Haryana,Panipat,PANIPAT(BAHARPUR) APMC,28.689856,78.756224,approx,170.49231358348518
6198367524,Haryana,Panipat,SAMALKHA APMC,29.61611,76.98056,approx,212.63978077477276
3501662053,Haryana,Rewari,KOSLI APMC,28.707509,78.408052,approx,146.72662255631514
713155127,Haryana,Rewari,REWARI APMC,28.19222,76.618315,exact,91.22381931887405
7226855866,Haryana,Rohtak,MEHAM APMC,29.071309,76.409542,approx,176.65433062523473
991333770,Haryana,Rohtak,ROHTAK APMC,29.071309,76.409542,approx,176.65433062523473
8842709090,Haryana,Rohtak,ROHTAK(KALANAUR) APMC,29.071309,76.409542,approx,176.65433062523473
4233479833,Haryana,Rohtak,SAMPLA APMC,29.071309,76.409542,approx,176.65433062523473
2024989224,Haryana,Sirsa,DABWALI APMC,28.689856,78.756224,approx,170.49231358348518
7327355983,Haryana,Sirsa,DABWALI(CHAUTALA) APMC,28.707509,78.408052,approx,146.72662255631514
5399077970,Haryana,Sirsa,DING APMC,28.689856,78.756224,approx,170.49231358348518
295789278,Haryana,Sirsa,ELLANABAD APMC,28.689856,78.756224,approx,170.49231358348518
4439043118,Haryana,Sirsa,KALANWALI APMC,28.707509,78.408052,approx,146.72662255631514
2153497141,Haryana,Sirsa,KALAWALI(ODHAN) APMC,28.689856,78.756224,approx,170.49231358348518
1728935170,Haryana,Sirsa,"NEW GRAIN MARKET , SIRSA APMC",30.795058,75.473037,exact,387.51771688217286
1203249835,Haryana,Sirsa,RANIA APMC,29.61611,76.98056,approx,212.63978077477276
8161195388,Haryana,Sirsa,RANIA(JIWAN NAGAR) APMC,28.689856,78.756224,approx,170.49231358348518
3560232264,Haryana,Sirsa,SIRSA(MALEKAN) APMC,28.707509,78.408052,approx,146.72662255631514
2692934240,Haryana,Sonipat,GOHANA APMC,28.689856,78.756224,approx,170.49231358348518
3345795669,Haryana,Sonipat,SONEPAT APMC,28.689856,78.756224,approx,170.49231358348518
3878005197,Haryana,Sonipat,SONEPAT(KHARKHODA) APMC,29.61611,76.98056,approx,212.63978077477276
3312953326,Himachal Pradesh,Bilaspur,PMY BILASPUR,31.903523,77.270865,approx,16.859798832415496
6738845557,Himachal Pradesh,Bilaspur,SMY NAMHOL,31.903523,77.270865,approx,16.859798832415496
3595895478,Himachal Pradesh,Hamirpur,SMY JAHU,31.687996,76.51925223011676,exact,58.130136018605036
9015205838,Himachal Pradesh,Kangra,PMY KANGRA,31.708089,76.931217,exact,22.646199811073632
4523275891,Himachal Pradesh,Kangra,SMY BAIJNATH,32.19762895,76.32592987797217,exact,82.99563730782235
3445345545,Himachal Pradesh,Kangra,SMY DHARAMSHALA,32.176977449999995,76.36041320505146,exact,79.05720484978531
6227693330,Himachal Pradesh,Kangra,SMY JAISINGHPUR,32.2104919,76.320616,exact,84.108547058628
5863701027,Himachal Pradesh,Kangra,SMY PALAMPUR,32.19762895,76.32592987797217,exact,82.99563730782235
1966802122,Himachal Pradesh,Kullu,SMY BHUNTAR,32.2451951,77.1897484,approx,44.79537344535108
5896021345,Himachal Pradesh,Kullu,SMY CHAURI BIHAL,32.2451951,77.1897484,approx,44.79537344535108
4940394842,Himachal Pradesh,Kullu,SMY PATLI KULH,32.2451951,77.1897484,approx,44.79537344535108
9986155334,Himachal Pradesh,Kullu,SMY SHATT,32.2451951,77.1897484,approx,44.79537344535108
810293521,Himachal Pradesh,Mandi,PMY KANGNI MANDI,31.903523,77.270865,approx,16.859798832415496
825093480,Himachal Pradesh,Mandi,SMY CHAIL CHOWK,31.903523,77.270865,approx,16.859798832415496
8943685509,Himachal Pradesh,Mandi,SMY DHANOTU,31.903523,77.270865,approx,16.859798832415496
3314445847,Himachal Pradesh,Mandi,SMY TAKOLI,31.903523,77.270865,approx,16.859798832415496
5946579208,Himachal Pradesh,Shimla,PMY DHALLI SHIMLA,31.91667,77.25,exact,15.68525675009293
686289296,Himachal Pradesh,Shimla,SMY BHATTAKUFAR,31.1046157,77.17566171298321,approx,83.03735808550715
4166584378,Himachal Pradesh,Shimla,SMY KHARAPATHER,31.1046157,77.17566171298321,approx,83.03735808550715
3953735292,Himachal Pradesh,Shimla,SMY NERWA,31.903523,77.270865,approx,16.859798832415496
3046762950,Himachal Pradesh,Shimla,SMY PARALA,31.1046157,77.17566171298321,approx,83.03735808550715
5570751908,Himachal Pradesh,Shimla,SMY RAMPUR,31.903523,77.270865,approx,16.859798832415496
6888804726,Himachal Pradesh,Shimla,SMY ROHROO,31.1046157,77.17566171298321,approx,83.03735808550715
3918712954,Himachal Pradesh,Shimla,SMY THEOG,31.1046157,77.17566171298321,approx,83.03735808550715
6412173746,Himachal Pradesh,Sirmore,PMY PAONTA SAHIB,31.903523,77.270865,approx,16.859798832415496
8350818548,Himachal Pradesh,Sirmore,SMY NAHAN,31.903523,77.270865,approx,16.859798832415496
6971279190,Himachal Pradesh,Sirmore,SMY RAJGARH,31.903523,77.270865,approx,16.859798832415496
7648875535,Himachal Pradesh,Solan,PMY KATHER SOLAN,31.903523,77.270865,approx,16.859798832415496
868732770,Himachal Pradesh,Solan,SMY DHARAMPUR,31.903523,77.270865,approx,16.859798832415496
8063171605,Himachal Pradesh,Solan,SMY NALAGARH,31.903523,77.270865,approx,16.859798832415496
1484858967,Himachal Pradesh,Solan,SMY PARWANOO,31.903523,77.270865,approx,16.859798832415496
2736997018,Himachal Pradesh,Solan,SMY WAKHNAGHAT,31.903523,77.270865,approx,16.859798832415496
7495051461,Himachal Pradesh,Una,SMY SANTOSHGARH,31.903523,77.270865,approx,16.859798832415496
8201028224,Himachal Pradesh,Una,SMY TAKARLA,31.903523,77.270865,approx,16.859798832415496
6302214650,Jammu And Kashmir,Anantnag,BATINGOO APMC,35.317691,77.114801,exact,279.5724416336957
5137659204,Jammu And Kashmir,Anantnag,JABLIPORA APMC,35.317691,77.114801,exact,279.5724416336957
7535387315,Jammu And Kashmir,Baramulla,KANISPORA BARAMULLA (F&V) APMC,34.2086903,74.343498,exact,160.83440320890577
243997706,Jammu And Kashmir,Baramulla,NOWPORA APMC,34.2086903,74.343498,exact,160.83440320890577
6518988195,Jammu And Kashmir,Budgam,ZALOOSA-CHARARISHRIEF (F&V) APMC,33.94718,73.9104,exact,174.771198437793
6796534716,Jammu And Kashmir,Ganderbal,GANDERBAL APMC,34.1254617,74.83808388170732,exact,125.39001366822558
5235546216,Jammu And Kashmir,Jammu,AKHNOOR APMC,32.86667,74.73333,exact,82.62741545412787
7204721642,Jammu And Kashmir,Jammu,NARWAL JAMMU (F&V) APMC,32.704436,74.877637,exact,80.59168173125096
213716990,Jammu And Kashmir,Kathua,KATHUA APMC,31.708089,76.931217,exact,207.6296743473685
6174371694,Jammu And Kashmir,Kupwara,BUMHAMA-KUPWARA (F&V) APMC,33.94718,73.9104,exact,174.771198437793
3788798269,Jammu And Kashmir,Kupwara,HANDWARAFV APMC,34.1254617,74.83808388170732,exact,125.39001366822558
6069864953,Jammu And Kashmir,Rajouri,RAJOURI (F&V) APMC,33.94718,73.9104,exact,174.771198437793
5726569433,Jammu And Kashmir,Ramban,BATOTE APMC,35.317691,77.114801,exact,279.5724416336957
7131442716,Jammu And Kashmir,Srinagar,PARIMPORE APMC,34.1254617,74.83808388170732,exact,125.39001366822558
662334557,Jammu And Kashmir,Udhampur,UDHAMPUR APMC,32.9219726,75.1331482,exact,46.91527335502995
34992790,Jharkhand,Bokaro,BERMO APMC,23.793117,85.614627,exact,153.16795552401908
2459593760,Jharkhand,Bokaro,BOKARO (CHAS) APMC,23.793117,85.614627,exact,153.16795552401908
4891336247,Jharkhand,Deogarh,MADHUPUR APMC,23.663785,85.143872,approx,119.26015908003518
4854406756,Jharkhand,Dhanbad,DHANBAD APMC,23.8171604,86.4660704,exact,234.4475905362141
8275059588,Jharkhand,East Singhbhum,CHAKULIA APMC,23.663785,85.143872,approx,119.26015908003518
1992399796,Jharkhand,East Singhbhum,JAMSHEDPUR APMC,23.663785,85.143872,approx,119.26015908003518
6552330671,Jharkhand,Garhwa,GADHWAH APMC,23.663785,85.143872,approx,119.26015908003518
8141361408,Jharkhand,Giridih,GIRIDIH APMC,23.663785,85.143872,approx,119.26015908003518
4619630544,Jharkhand,Gumla,GUMLA APMC,23.663785,85.143872,approx,119.26015908003518
8273646865,Jharkhand,Hazaribagh,RAMGARH APMC,23.31524745,85.26957166852378,exact,155.14808155867078
3521405499,Jharkhand,Jamtara,JAMTARA APMC,23.663785,85.143872,approx,119.26015908003518
624467722,Jharkhand,Latehar,LATEHAR APMC,23.663785,85.143872,approx,119.26015908003518
5299893279,Jharkhand,Lohardaga,LOHARDAGA APMC,23.663785,85.143872,approx,119.26015908003518
2910907677,Jharkhand,Palamu,DALTENGANJ APMC,24.5311232,84.00296914845512,exact,31.564954245366895
4496523884,Jharkhand,Ranchi,KHUNTI APMC,23.3555197,85.3378846,exact,156.8266866108546
5922139890,Jharkhand,Ranchi,PANDARA APMC,23.3555197,85.3378846,exact,156.8266866108546
130205086,Jharkhand,Ranchi,RANCHI APMC,23.3555197,85.3378846,exact,156.8266866108546
1324620197,Jharkhand,Sahebgang,SAHEBGANJ APMC,23.663785,85.143872,approx,119.26015908003518
6817505472,Jharkhand,Saraikela(Kharsanwa),SARAIKELA APMC,23.663785,85.143872,approx,119.26015908003518
5442342574,Jharkhand,Simdega,BARHMBA APMC,23.663785,85.143872,approx,119.26015908003518
6203238680,Jharkhand,Simdega,SIMDEGA APMC,23.663785,85.143872,approx,119.26015908003518
8294437672,Jharkhand,West Singbhum,CHAIBASA APMC,23.663785,85.143872,approx,119.26015908003518
2677781303,Karnataka,Bagalkot,BADAMI APMC,15.927,75.6781,approx,122.29581036084781
1566174370,Karnataka,Bagalkot,BAGALAKOT APMC,15.927,75.6781,approx,122.29581036084781
89292680,Karnataka,Bagalkot,BAGALKOT(BIGALI) APMC,15.927,75.6781,approx,122.29581036084781
2480461246,Karnataka,Bagalkot,HUNGUND APMC,15.927,75.6781,approx,122.29581036084781
1432411143,Karnataka,Bagalkot,JAMAKHANDI APMC,15.927,75.6781,approx,122.29581036084781
2346113599,Karnataka,Bagalkot,MHALINGAPUR APMC,15.927,75.6781,approx,122.29581036084781
6276795095,Karnataka,Bagalkot,MUDHOL APMC,15.927,75.6781,approx,122.29581036084781
1486341509,Karnataka,Bangalore,BANGALORE APMC,12.9571059,77.5705359,exact,265.79362618129994
7362072684,Karnataka,Bangalore,KANAKAPURA APMC,12.9571059,77.5705359,exact,265.79362618129994
5820852565,Karnataka,Bangalore,RAMANAGARA APMC,12.9571059,77.5705359,exact,265.79362618129994
7958144498,Karnataka,Belgaum,BAILAHONGAL APMC,15.8723103,74.5301751,approx,213.04537118326272
3130018508,Karnataka,Belgaum,BELAGAVI APMC,15.8723103,74.5301751,approx,213.04537118326272
5372032406,Karnataka,Belgaum,BELGAUM APMC,15.8723103,74.5301751,approx,213.04537118326272
3824951925,Karnataka,Belgaum,GOKAK APMC,16.1635517,74.8196813,exact,204.44491648257377
4961775416,Karnataka,Belgaum,RAMDURGA APMC,15.8723103,74.5301751,approx,213.04537118326272
2619390151,Karnataka,Belgaum,SOUNDATI APMC,15.8723103,74.5301751,approx,213.04537118326272
7562113668,Karnataka,Belgaum,YERAGATTI APMC,15.8723103,74.5301751,approx,213.04537118326272
2851130488,Karnataka,Bellary,BELLARY APMC,15.1432892,76.9280897,exact,68.72388062404767
3293326961,Karnataka,Bellary,H.B. HALLI APMC,15.2748465,76.3898281,approx,31.165008359765636
772339294,Karnataka,Bellary,HOOVINAHADAGALI APMC,15.2748465,76.3898281,approx,31.165008359765636
9070255532,Karnataka,Bellary,HOSPET APMC,15.2748465,76.3898281,approx,31.165008359765636
2180825666,Karnataka,Bellary,HOSPET(KAMPLI) APMC,15.2748465,76.3898281,approx,31.165008359765636
8118161101,Karnataka,Bellary,SIRGUPPA APMC,15.2748465,76.3898281,approx,31.165008359765636
5135898257,Karnataka,Bidar,AURAD APMC,17.8633278,76.9482187,exact,324.94047450077704
4885947331,Karnataka,Bidar,BIDAR APMC,17.8633278,76.9482187,exact,324.94047450077704
589412179,Karnataka,Bidar,HUMANABAD APMC,17.8633278,76.9482187,exact,324.94047450077704
7803047655,Karnataka,Bijapur,BIJAPUR APMC,16.8083806,75.7247156,exact,209.63596861166454
2735814321,Karnataka,Bijapur,SINDAGI(DEVARAYIPPARAGI) APMC,16.8083806,75.7247156,exact,209.63596861166454
7238805108,Karnataka,Bijapur,TALIKOT APMC,16.8083806,75.7247156,exact,209.63596861166454
4878461760,Karnataka,Chamrajnagar,GUNDLUPET APMC,11.8135835,76.6864953,exact,357.5162188041285
4550269020,Karnataka,Chamrajnagar,HANURU APMC,11.8135835,76.6864953,exact,357.5162188041285
5064654381,Karnataka,Chamrajnagar,KOLLEGAL APMC,11.8135835,76.6864953,exact,357.5162188041285
4415010102,Karnataka,Chikmagalur,BAGEPALLI APMC,13.5984755,75.9733316,approx,160.63488490110203
6436323011,Karnataka,Chikmagalur,CHIKKAMAGALORE APMC,13.5984755,75.9733316,approx,160.63488490110203
6387144476,Karnataka,Chikmagalur,KADUR APMC,13.5984755,75.9733316,approx,160.63488490110203
5236848664,Karnataka,Chikmagalur,KOPPA APMC,13.5984755,75.9733316,approx,160.63488490110203
974098969,Karnataka,Chikmagalur,MOODIGERE APMC,13.5984755,75.9733316,approx,160.63488490110203
9094398978,Karnataka,Chikmagalur,SRINGERI APMC,13.5984755,75.9733316,approx,160.63488490110203
2856624190,Karnataka,Chikmagalur,TARIKERE APMC,13.5984755,75.9733316,approx,160.63488490110203
9164481078,Karnataka,Chitradurga,CHALLAKERE APMC,14.1282826,76.1404691,approx,99.29562958193789
4742532551,Karnataka,Chitradurga,CHITRADURGA APMC,14.1282826,76.1404691,approx,99.29562958193789
5602184437,Karnataka,Chitradurga,HIRIYUR APMC,14.1282826,76.1404691,approx,99.29562958193789
9937154147,Karnataka,Chitradurga,HOLALKERE APMC,14.1282826,76.1404691,approx,99.29562958193789
2704235336,Karnataka,Chitradurga,HOSADURGA APMC,14.1282826,76.1404691,approx,99.29562958193789
4832130125,Karnataka,Chitradurga,RAMPURA APMC,14.1282826,76.1404691,approx,99.29562958193789
4619103300,Karnataka,Davangere,CHANNAGIRI APMC,14.4613921,75.9298986,approx,72.79576660777798
5924502332,Karnataka,Davangere,DAVANGERE APMC,14.4613921,75.9298986,approx,72.79576660777798
3711906291,Karnataka,Davangere,HARAPPANA HALLI APMC,14.4613921,75.9298986,approx,72.79576660777798
2467533195,Karnataka,Davangere,HARIHARA APMC,14.4613921,75.9298986,approx,72.79576660777798
8163227266,Karnataka,Davangere,HONNALI APMC,14.4613921,75.9298986,approx,72.79576660777798
376865428,Karnataka,Davangere,JAGALUR APMC,14.4613921,75.9298986,approx,72.79576660777798
5705229466,Karnataka,Dharwad,ANNIGERI APMC,15.3549194,75.135898,exact,131.15413436870975
3604809718,Karnataka,Dharwad,DHARWAR APMC,15.445097,75.0034258,exact,147.76464637717115
3249958640,Karnataka,Dharwad,KUNDAGOL APMC,15.445097,75.0034258,exact,147.76464637717115
4991238141,Karnataka,Gadag,GADAG APMC,15.4334782,75.6350116,approx,85.99382300707643
4608397337,Karnataka,Gadag,LAXMESHWAR APMC,15.4334782,75.6350116,approx,85.99382300707643
3403093008,Karnataka,Gadag,MUNDARAGI APMC,15.4334782,75.6350116,approx,85.99382300707643
3104894069,Karnataka,Gadag,NARGUNDA APMC,15.4334782,75.6350116,approx,85.99382300707643
7593978327,Karnataka,Gadag,RONA APMC,15.4334782,75.6350116,approx,85.99382300707643
2010965554,Karnataka,Hassan,ARAKALGUD APMC,12.9567183,76.1437435,approx,228.65332878881972
9836220401,Karnataka,Hassan,ARASIKERE APMC,12.9567183,76.1437435,approx,228.65332878881972
3509108668,Karnataka,Hassan,BELUR APMC,12.9567183,76.1437435,approx,228.65332878881972
108855400,Karnataka,Hassan,CHANNARAYAPATNA APMC,13.0051307,76.099708,exact,223.7030717091908
4747527772,Karnataka,Hassan,HASSAN APMC,13.0051307,76.099708,exact,223.7030717091908
7633218921,Karnataka,Hassan,HOLENARSIPURA APMC,12.9567183,76.1437435,approx,228.65332878881972
8287150931,Karnataka,Hassan,SAKALESHPURA APMC,12.9567183,76.1437435,approx,228.65332878881972
5415084941,Karnataka,Haveri,BYADAGI APMC,16.7493772,77.1301239,approx,212.9318599940901
6840781494,Karnataka,Haveri,HANAGAL APMC,14.882195,75.57454,approx,79.56244885278741
642891555,Karnataka,Haveri,HAVERI APMC,14.882195,75.57454,approx,79.56244885278741
7250251193,Karnataka,Haveri,HIREKERUR APMC,13.6841958,79.3452447,approx,359.15468167706723
1738807901,Karnataka,Haveri,RANEBENNUR APMC,14.882195,75.57454,approx,79.56244885278741
9280130754,Karnataka,Haveri,SAVANUR APMC,14.882195,75.57454,approx,79.56244885278741
6358963212,Karnataka,Haveri,SHIGGAUV APMC,13.6841958,79.3452447,approx,359.15468167706723
2883483819,Karnataka,Kalburgi,ALANDA APMC,14.882195,75.57454,approx,79.56244885278741
7699214813,Karnataka,Kalburgi,CHINCHOLI APMC,13.6841958,79.3452447,approx,359.15468167706723
4656975155,Karnataka,Kalburgi,CHITTAPUR APMC,13.6841958,79.3452447,approx,359.15468167706723
6926520427,Karnataka,Kalburgi,KALBURGI (AFZALPUR) APMC,14.882195,75.57454,approx,79.56244885278741
9110430151,Karnataka,Kalburgi,KALBURGI (JEVARGI) APMC,14.882195,75.57454,approx,79.56244885278741
8147799499,Karnataka,Kalburgi,KALBURGI APMC,14.882195,75.57454,approx,79.56244885278741
4658631246,Karnataka,Kalburgi,SEDAM APMC,16.7493772,77.1301239,approx,212.9318599940901
2057773372,Karnataka,Karwar(Uttar Kannad),HALIYALA APMC,16.7493772,77.1301239,approx,212.9318599940901
6134861330,Karnataka,Karwar(Uttar Kannad),KARWAR APMC,16.7493772,77.1301239,approx,212.9318599940901
1656194092,Karnataka,Karwar(Uttar Kannad),KUMTA APMC,16.7493772,77.1301239,approx,212.9318599940901
4775980602,Karnataka,Karwar(Uttar Kannad),MUNDGOD APMC,13.6841958,79.3452447,approx,359.15468167706723
7118674144,Karnataka,Karwar(Uttar Kannad),SIDDAPUR APMC,16.7493772,77.1301239,approx,212.9318599940901
5395978009,Karnataka,Karwar(Uttar Kannad),SIRSI APMC,16.7493772,77.1301239,approx,212.9318599940901
7600731676,Karnataka,Karwar(Uttar Kannad),YELLAPUR APMC,16.7493772,77.1301239,approx,212.9318599940901
42259502,Karnataka,Kolar,BANGARPET APMC,13.136739,78.1360538,approx,286.89881768522724
5863025798,Karnataka,Kolar,BHAGEPALLI APMC,13.136739,78.1360538,approx,286.89881768522724
5652935396,Karnataka,Kolar,CHINTAMANI APMC,13.136739,78.1360538,approx,286.89881768522724
3256708459,Karnataka,Kolar,KOLAR APMC,13.136739,78.1360538,approx,286.89881768522724
5339342833,Karnataka,Kolar,MALUR APMC,13.136739,78.1360538,approx,286.89881768522724
9633866348,Karnataka,Kolar,MULABAGILU APMC,13.136739,78.1360538,approx,286.89881768522724
9167170264,Karnataka,Kolar,SRINIVASAPUR APMC,13.136739,78.1360538,approx,286.89881768522724
4218986439,Karnataka,Koppal,GANGAVATHI APMC,14.882195,75.57454,approx,79.56244885278741
2693412783,Karnataka,Koppal,GANGAVATHI(KARATAGI) APMC,14.882195,75.57454,approx,79.56244885278741
4047358144,Karnataka,Koppal,KANAKAGIRI APMC,14.882195,75.57454,approx,79.56244885278741
7859452356,Karnataka,Koppal,YALBURGA APMC,14.882195,75.57454,approx,79.56244885278741
285489710,Karnataka,Madikeri(Kodagu),GONIKAPPAL APMC,14.882195,75.57454,approx,79.56244885278741
3488188604,Karnataka,Madikeri(Kodagu),KUSHALNAGARA APMC,14.882195,75.57454,approx,79.56244885278741
4948521084,Karnataka,Madikeri(Kodagu),MADIKERI APMC,12.4224963,75.7363736,exact,293.8644744948478
3466343638,Karnataka,Mandya,K.R. PET APMC,12.524086,76.8871375,exact,283.20431642714584
7593576971,Karnataka,Mangalore(Dakshin Kannad),BANTWALA APMC,13.6841958,79.3452447,approx,359.15468167706723
7468956432,Karnataka,Mangalore(Dakshin Kannad),BELTHANGDI APMC,14.882195,75.57454,approx,79.56244885278741
3086156807,Karnataka,Mangalore(Dakshin Kannad),MANGALORE APMC,12.8850515,74.8803522,exact,281.5555053979535
9549222512,Karnataka,Mangalore(Dakshin Kannad),PUTTUR APMC,13.6841958,79.3452447,approx,359.15468167706723
757488955,Karnataka,Mysore,HUNSUR APMC,12.308476,76.294113,exact,300.08392136900017
7882466166,Karnataka,Mysore,K.R.NAGAR APMC,12.338205,76.092512,approx,297.65231516448455
5541477683,Karnataka,Mysore,PIRIYA PATTANA APMC,12.338205,76.092512,approx,297.65231516448455
2304446934,Karnataka,Mysore,SANTHESARGUR APMC,12.338205,76.092512,approx,297.65231516448455
5905735154,Karnataka,Mysore,T. NARASIPURA APMC,12.338205,76.092512,approx,297.65231516448455
6428394730,Karnataka,Shimoga,BHADRAVATHI APMC,13.9342546,75.5728966,approx,142.91516514971002
3142637780,Karnataka,Shimoga,HOSANAGAR APMC,13.9342546,75.5728966,approx,142.91516514971002
1163768596,Karnataka,Shimoga,SAGAR APMC,13.9342546,75.5728966,approx,142.91516514971002
4740409661,Karnataka,Shimoga,SAGAR(HOSANAGARA) APMC,13.9342546,75.5728966,approx,142.91516514971002
450365921,Karnataka,Shimoga,SHIKARIPURA APMC,13.9342546,75.5728966,approx,142.91516514971002
8289770221,Karnataka,Shimoga,SHIMOGA APMC,13.9342546,75.5728966,approx,142.91516514971002
7190494284,Karnataka,Shimoga,SHIMOGA(THEERTAHALLI) APMC,13.9342546,75.5728966,approx,142.91516514971002
1805343901,Karnataka,Shimoga,SHIMOGGA(THEERTAHALLI) APMC,13.9342546,75.5728966,approx,142.91516514971002
5923789716,Karnataka,Shimoga,SORABHA APMC,13.9342546,75.5728966,approx,142.91516514971002
2113705708,Karnataka,Tumkur,GUBBI APMC,13.3115948,76.6536411,approx,192.27754783277155
4824113246,Karnataka,Tumkur,HULIYAR APMC,13.3115948,76.6536411,approx,192.27754783277155
4626967424,Karnataka,Tumkur,KORATAGERE APMC,13.3115948,76.6536411,approx,192.27754783277155
7740746178,Karnataka,Tumkur,KUNIGAL APMC,13.3115948,76.6536411,approx,192.27754783277155
1547528107,Karnataka,Tumkur,MADHUGIRI APMC,13.3115948,76.6536411,approx,192.27754783277155
8273059388,Karnataka,Tumkur,PAVAGADA APMC,13.3115948,76.6536411,approx,192.27754783277155
7016680714,Karnataka,Tumkur,SIRA APMC,13.3115948,76.6536411,approx,192.27754783277155
3449635530,Karnataka,Tumkur,TIPTUR APMC,13.3115948,76.6536411,approx,192.27754783277155
7468075232,Karnataka,Tumkur,TUMKUR APMC,13.3115948,76.6536411,approx,192.27754783277155
9451268681,Karnataka,Tumkur,TURVEKERE APMC,13.3115948,76.6536411,approx,192.27754783277155
7865127456,Karnataka,Udupi,KARKALA APMC,13.346096,74.7625364,exact,248.4354129686308
4721839298,Karnataka,Udupi,KUNDAPURA APMC,13.346096,74.7625364,exact,248.4354129686308
3443311759,Karnataka,Udupi,UDUPI APMC,13.346096,74.7625364,exact,248.4354129686308
8096025767,Karnataka,Vijayanagara,KUDLIGI APMC,16.7493772,77.1301239,approx,212.9318599940901
3654650602,Karnataka,Yadgiri,SHAHAPUR APMC,16.7493772,77.1301239,approx,212.9318599940901
179682969,Karnataka,Yadgiri,SHORAPUR APMC,16.5261096,76.7582459,exact,175.76080331595745
8156689789,Karnataka,Yadgiri,YADGIR APMC,16.7493772,77.1301239,approx,212.9318599940901
6874027194,Kerala,Alappuzha,ALAPPUZHA APMC,9.545741,76.343068,exact,255.67689362277122
610688554,Kerala,Alappuzha,AROOR APMC,9.1765856,76.5650251,approx,301.64511200598287
5242903127,Kerala,Alappuzha,CHANTHROOR APMC,9.1765856,76.5650251,approx,301.64511200598287
3251601866,Kerala,Alappuzha,CHENGANNUR APMC,9.1765856,76.5650251,approx,301.64511200598287
6820665447,Kerala,Alappuzha,CHENNITHALA VFPCK APMC,9.1765856,76.5650251,approx,301.64511200598287
1569621567,Kerala,Alappuzha,CHERIYANADU VFPCK APMC,9.1765856,76.5650251,approx,301.64511200598287
7331500224,Kerala,Alappuzha,CHERTHALA APMC,9.1765856,76.5650251,approx,301.64511200598287
7781137550,Kerala,Alappuzha,EDATHWA VFPCK APMC,9.1765856,76.5650251,approx,301.64511200598287
4105741179,Kerala,Alappuzha,KAYAMKULAM APMC,9.1791655,76.4971846,exact,299.3595666452481
4472762474,Kerala,Alappuzha,MADHAVAPURAM APMC,9.1765856,76.5650251,approx,301.64511200598287
1175883554,Kerala,Alappuzha,MANNAR APMC,9.1765856,76.5650251,approx,301.64511200598287
2276140656,Kerala,Alappuzha,NOORANAD VFPCK APMC,9.1765856,76.5650251,approx,301.64511200598287
